Name,Subclass,Url,Division,Retailer
Το ναυάγιο,Fiction books,https://www.parga.com.cy/el/vivlia/9786180217780-spuros-petroulakis-minwas-to-nauagio-94690#sthash.fxbLpGnT.dpbs,RECREATION AND CULTURE,Parga
Το μωρό της σοφίτας,Fiction books,https://www.parga.com.cy/el/katigories-vivliwn/9786180147964-lena-manta-psuxogios-to-mwro-tis-sofitas-111446,RECREATION AND CULTURE,Parga
Από μένα αυτά…,Other non-fiction books,https://www.parga.com.cy/el/katigories-vivliwn/9786180700718-eleni-glukatzi-ahrweiler1926-ekdoseis-pataki-apo-mena-auta-111120#sthash.roxzjYll.dpbs,RECREATION AND CULTURE,Parga
"Φιλαράκια, εραστές και το μεγάλο, φριχτό πράγμα",Other non-fiction books,https://www.parga.com.cy/el/katigories-vivliwn/9786185730000-filarakia-erastes-kai-to-megalo-frixto-pragma-113691#sthash.eth4beH6.dpbs,RECREATION AND CULTURE,Parga
Να βρω ξανά του νήματος την άκρη...,Other non-fiction books,https://www.parga.com.cy/el/katigories-vivliwn/9789601697918-lewn-a-nar1974-ekdoseis-pataki-na-vrw-ksana-tou-nimatos-tin-akri-105869#sthash.jlch3ht0.dpbs,RECREATION AND CULTURE,Parga
Η τέχνη του να έχεις πάντα δίκιο,Other non-fiction books,https://www.parga.com.cy/el/vivlia/9789604363209-arthur-schopenhauer1788-1860-oksu-i-texni-tou-na-exeis-panta-dikio#sthash.nqlOqEMY.dpbs,RECREATION AND CULTURE,Parga
Ο πλουσιότερος άνθρωπος της Βαβυλώνας,Other non-fiction books,https://www.parga.com.cy/el/vivlia/9789603644057-george-s-clason-dioptra-o-plousioteros-anthrwpos-tis-vavulonas#sthash.tnaQR1sI.dpbs,RECREATION AND CULTURE,Parga
Διαλειμματική νηστεία και αποφυγή νόσων,Other non-fiction books,https://www.parga.com.cy/el/vivlia/9789606151750-sullogiko-ergo-armos-dialeimmatiki-nisteia-kai-apofugi-noswn#sthash.5RKlVFUp.dpbs,RECREATION AND CULTURE,Parga
Διδακτική,Educational text books,https://www.parga.com.cy/el/katigories-vivliwn/9789606357053-pedio-didaktiki-117698#sthash.08v9rSGu.dpbs,RECREATION AND CULTURE,Parga
Μαθαίνω να φροντίζω τον εαυτό μου,Educational text books,https://www.parga.com.cy/el/katigories-vivliwn/9786180336856-metaixmio-mathainw-na-frontizw-ton-eauto-mou-114192#sthash.zLzGBdIi.dpbs,RECREATION AND CULTURE,Parga
Ροζάννα,Educational text books,https://www.parga.com.cy/el/katigories-vivliwn/9786188626249-sofia-politou-ververi-rozanna-111678#sthash.5au5GkgR.dpbs,RECREATION AND CULTURE,Parga
